instance,distance_1x,distance_aug,vehicle_count,feasible
568,19.213594436645508,19.029090881347656,13,1
569,17.920604705810547,17.267765045166016,10,1
570,15.913612365722656,15.913612365722656,11,1
571,14.15908145904541,13.987225532531738,10,1
572,13.261184692382812,12.792858123779297,10,1
573,14.040254592895508,13.954076766967773,10,1
574,14.705501556396484,14.468269348144531,10,1
575,13.486576080322266,13.416779518127441,9,1
576,16.14151382446289,15.96680736541748,10,1
577,12.476346969604492,12.476346969604492,9,1
578,22.278989791870117,22.278989791870117,12,1
579,14.098113059997559,13.880847930908203,10,1
580,15.659220695495605,15.166682243347168,11,1
581,16.21735382080078,16.21735382080078,10,1
582,13.09887409210205,13.061149597167969,10,1
583,16.21564292907715,15.821816444396973,10,1
584,13.463003158569336,13.463003158569336,10,1
585,11.547637939453125,11.477499008178711,10,1
586,12.928295135498047,12.794222831726074,10,1
587,12.920633316040039,12.632847785949707,10,1
588,22.144756317138672,21.703964233398438,12,1
589,11.968888282775879,11.73582935333252,9,1
590,16.698869705200195,16.48902702331543,12,1
591,17.951251983642578,17.686628341674805,11,1
592,13.538103103637695,13.118661880493164,9,1
593,17.798574447631836,17.53813362121582,11,1
594,12.810861587524414,12.419169425964355,9,1
595,16.075716018676758,16.000173568725586,11,1
596,11.962579727172852,11.73709774017334,10,1
597,15.745208740234375,15.203620910644531,10,1
598,17.64391326904297,17.60354232788086,11,1
599,16.323057174682617,16.254154205322266,11,1
600,11.20551872253418,10.827731132507324,9,1
601,20.26070785522461,19.54193687438965,11,1
602,15.106193542480469,14.915068626403809,10,1
603,18.55025291442871,18.3948974609375,11,1
604,17.19344711303711,16.970705032348633,11,1
605,15.487401962280273,15.487401962280273,11,1
606,14.548561096191406,14.548561096191406,11,1
607,15.503764152526855,15.503764152526855,10,1
608,12.71068000793457,12.253188133239746,9,1
609,12.666389465332031,12.30958366394043,10,1
610,12.947067260742188,12.821864128112793,10,1
611,16.273019790649414,15.941521644592285,10,1
612,18.26418685913086,17.843534469604492,12,1
613,13.198745727539062,13.187685012817383,10,1
614,16.79244613647461,16.48758316040039,11,1
615,13.322080612182617,12.939653396606445,11,1
616,18.092300415039062,17.773956298828125,10,1
617,14.638580322265625,14.114534378051758,10,1
618,18.877826690673828,18.697917938232422,11,1
619,13.31757640838623,13.20179271697998,11,1
620,13.25692367553711,12.492259979248047,9,1
621,19.339195251464844,19.339195251464844,11,1
622,19.394153594970703,18.960363388061523,11,1
623,13.67187786102295,13.349597930908203,10,1
624,16.090816497802734,15.847225189208984,11,1
625,16.72296905517578,16.503009796142578,10,1
626,19.114471435546875,18.775798797607422,11,1
627,11.092416763305664,10.98080062866211,9,1
