instance,distance_1x,distance_aug,vehicle_count,feasible
592,14.912590026855469,14.079036712646484,11,1
593,18.799428939819336,18.442241668701172,12,1
594,14.240659713745117,13.734597206115723,11,1
595,17.862150192260742,16.912744522094727,12,1
596,12.256608009338379,12.093311309814453,10,1
597,16.365617752075195,16.36392593383789,11,1
598,17.969907760620117,17.76498794555664,11,1
599,16.619041442871094,16.469783782958984,11,1
600,11.161330223083496,10.900989532470703,10,1
601,21.884618759155273,21.088104248046875,13,1
602,16.027795791625977,15.780982971191406,11,1
603,19.96636199951172,19.636096954345703,12,1
604,16.88090705871582,16.88090705871582,12,1
605,17.34832763671875,16.539485931396484,11,1
606,15.973759651184082,15.324091911315918,11,1
607,17.307035446166992,16.47215461730957,12,1
608,13.562137603759766,13.106375694274902,11,1
609,13.497035026550293,12.443931579589844,10,1
610,14.074616432189941,13.486592292785645,11,1
611,17.07763671875,16.32855224609375,10,1
612,19.887269973754883,18.457233428955078,13,1
613,15.135993003845215,13.757869720458984,10,1
614,17.727869033813477,17.108539581298828,11,1
615,14.190959930419922,13.790239334106445,11,1
616,19.723262786865234,19.513408660888672,13,1
617,15.697656631469727,14.401134490966797,11,1
618,20.233915328979492,19.357641220092773,12,1
619,13.126203536987305,13.110671043395996,11,1
620,13.843611717224121,13.704317092895508,11,1
621,20.572067260742188,20.482200622558594,13,1
622,20.846891403198242,20.22162437438965,12,1
623,13.954495429992676,13.883703231811523,10,1
624,17.54895782470703,16.667001724243164,11,1
625,18.546831130981445,18.047054290771484,12,1
626,19.638582229614258,19.585609436035156,12,1
627,11.650726318359375,11.427812576293945,10,1
